Date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK
2020-08-25,52.150001525878906,76.19999694824219,11.319999694824219,15.300000190734863,35.0,44.650001525878906,4.746189117431641,19.780000686645508,123.80000305175781,31.350000381469727
2020-08-26,51.349998474121094,76.0999984741211,11.199999809265137,15.279999732971191,34.349998474121094,44.599998474121094,4.736580848693848,19.579999923706055,122.5999984741211,31.0
2020-08-27,51.099998474121094,75.9000015258789,11.180000305175781,15.380000114440918,33.70000076293945,44.400001525878906,4.726974010467529,19.31999969482422,120.80000305175781,31.0
2020-08-28,51.45000076293945,76.1500015258789,11.239999771118164,15.5,34.400001525878906,44.599998474121094,4.7173662185668945,20.049999237060547,124.9000015258789,31.299999237060547
2020-08-31,51.95000076293945,77.4000015258789,11.399999618530273,15.640000343322754,34.75,45.150001525878906,4.707757949829102,20.299999237060547,125.0,31.450000762939453
2020-09-01,50.599998474121094,76.4000015258789,11.239999771118164,15.239999771118164,33.79999923706055,44.5,4.698151111602783,20.0,122.0999984741211,30.600000381469727
2020-09-02,50.400001525878906,75.5999984741211,11.140000343322754,14.9399995803833,33.349998474121094,44.349998474121094,4.707757949829102,19.65999984741211,121.0,30.200000762939453
2020-09-03,50.400001525878906,75.3499984741211,11.140000343322754,15.100000381469727,33.45000076293945,43.25,4.599999904632568,19.579999923706055,120.5999984741211,30.049999237060547
2020-09-04,50.45000076293945,75.4000015258789,11.140000343322754,14.920000076293945,33.25,42.75,4.550000190734863,19.5,120.30000305175781,29.600000381469727
2020-09-07,50.099998474121094,75.6500015258789,11.140000343322754,15.15999984741211,33.54999923706055,42.79999923706055,4.599999904632568,19.440000534057617,121.80000305175781,29.799999237060547
2020-09-08,50.150001525878906,75.3499984741211,11.359999656677246,14.880000114440918,33.20000076293945,42.29999923706055,4.579999923706055,19.360000610351562,122.30000305175781,29.700000762939453
2020-09-09,49.04999923706055,75.5999984741211,11.479999542236328,14.319999694824219,32.70000076293945,42.25,4.599999904632568,19.1200008392334,121.80000305175781,29.399999618530273
2020-09-10,49.5,75.5,11.699999809265137,14.420000076293945,32.900001525878906,42.150001525878906,4.900000095367432,19.799999237060547,121.80000305175781,29.450000762939453
2020-09-11,48.79999923706055,75.0,11.600000381469727,14.300000190734863,32.45000076293945,42.0,4.849999904632568,19.399999618530273,121.5,29.350000381469727
2020-09-14,49.29999923706055,74.80000305175781,11.4399995803833,14.260000228881836,32.29999923706055,42.0,4.960000038146973,19.059999465942383,121.9000015258789,29.399999618530273
2020-09-15,49.650001525878906,74.75,11.539999961853027,14.779999732971191,32.29999923706055,41.900001525878906,4.940000057220459,19.059999465942383,122.30000305175781,29.5
2020-09-16,49.599998474121094,75.0999984741211,11.5600004196167,15.399999618530273,32.150001525878906,42.099998474121094,4.909999847412109,19.34000015258789,122.0,29.5
2020-09-17,49.0,74.44999694824219,11.479999542236328,15.380000114440918,31.75,42.20000076293945,4.769999980926514,19.579999923706055,121.5,29.299999237060547
2020-09-18,48.900001525878906,74.19999694824219,11.4399995803833,15.720000267028809,31.399999618530273,42.04999923706055,4.75,19.200000762939453,120.30000305175781,29.299999237060547
2020-09-21,49.150001525878906,74.05000305175781,11.4399995803833,15.84000015258789,30.450000762939453,42.099998474121094,4.789999961853027,18.940000534057617,119.0,29.25
2020-09-22,47.650001525878906,73.5,11.300000190734863,15.4399995803833,28.799999237060547,41.75,4.820000171661377,18.639999389648438,116.5,29.049999237060547
2020-09-23,47.20000076293945,73.30000305175781,11.260000228881836,15.399999618530273,28.799999237060547,41.95000076293945,4.829999923706055,18.639999389648438,116.0,28.75
2020-09-24,46.650001525878906,73.19999694824219,11.260000228881836,15.220000267028809,28.649999618530273,41.79999923706055,4.760000228881836,18.3799991607666,113.5,28.649999618530273
2020-09-25,46.900001525878906,74.0999984741211,11.4399995803833,15.100000381469727,28.700000762939453,41.75,4.739999771118164,18.260000228881836,113.4000015258789,29.100000381469727
2020-09-28,47.0,73.80000305175781,11.359999656677246,15.399999618530273,31.299999237060547,41.54999923706055,4.679999828338623,18.1200008392334,116.80000305175781,28.600000381469727
2020-09-29,46.599998474121094,72.8499984741211,11.260000228881836,15.34000015258789,31.399999618530273,41.150001525878906,4.650000095367432,18.280000686645508,117.0,28.549999237060547
2020-09-30,47.150001525878906,72.94999694824219,11.260000228881836,15.5600004196167,30.5,41.45000076293945,4.639999866485596,18.059999465942383,115.19999694824219,28.600000381469727
2020-10-05,47.79999923706055,73.19999694824219,11.199999809265137,16.1200008392334,31.899999618530273,41.349998474121094,4.710000038146973,18.079999923706055,117.19999694824219,29.25
2020-10-06,47.900001525878906,73.19999694824219,11.199999809265137,16.020000457763672,31.200000762939453,41.45000076293945,4.639999866485596,18.299999237060547,116.19999694824219,29.0
