Date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK
2020-03-13,52.523643493652344,74.54926300048828,13.616952896118164,13.832983016967773,45.55644226074219,49.31813430786133,4.035342693328857,16.755779266357422,133.92697143554688,31.767723083496094
2020-03-16,50.25029754638672,74.45331573486328,13.339054107666016,13.381694793701172,43.66240692138672,48.186553955078125,3.936920166015625,16.09256935119629,127.2018051147461,31.673315048217773
2020-03-17,50.29765701293945,74.11751556396484,13.59842586517334,13.185481071472168,44.80879592895508,47.62076187133789,3.9100778102874756,16.13158416748047,126.81752014160156,31.673315048217773
2020-03-18,47.266544342041016,71.57496643066406,13.468740463256836,12.694951057434082,44.41005325317383,47.62076187133789,3.829549551010132,15.019730567932129,127.68218994140625,30.16281509399414
2020-03-19,43.14611053466797,67.017578125,13.505793571472168,12.596844673156738,44.459896087646484,43.09443283081055,3.5790181159973145,13.868868827819824,124.3196029663086,28.652315139770508
2020-03-20,46.98236846923828,66.92164611816406,12.357151985168457,12.67533016204834,46.85235595703125,42.24574661254883,3.5969130992889404,14.493064880371094,128.25863647460938,28.32189178466797
2020-03-23,43.525001525878906,62.36425018310547,11.078825950622559,12.636087417602539,44.061153411865234,39.46393966674805,3.507437229156494,14.20047378540039,120.18842315673828,26.76418685913086
2020-03-24,44.75639343261719,64.81084442138672,11.449355125427246,12.910784721374512,44.95832443237305,41.58565139770508,3.62375545501709,15.039237976074219,125.18427276611328,27.00020408630371
2020-03-25,47.361263275146484,67.0655517578125,11.671673774719238,13.51904296875,46.15455627441406,43.09443283081055,3.6953365802764893,15.74145793914795,129.21937561035156,27.802658081054688
2020-03-26,47.50334930419922,67.20948028564453,11.430830001831055,13.73487663269043,45.55644226074219,42.95298385620117,3.731126308441162,15.975532531738281,126.9135971069336,27.47223472595215
2020-03-27,50.10821533203125,68.45675659179688,11.560513496398926,13.538664817810059,45.25738525390625,43.613075256347656,3.78481125831604,15.702446937561035,127.87433624267578,27.661046981811523
2020-03-30,48.7347412109375,67.35338592529297,11.227038383483887,13.283587455749512,44.36021041870117,43.00012969970703,3.7400739192962646,15.17578125,125.85678100585938,27.189016342163086
2020-03-31,49.539878845214844,68.60066986083984,11.838411331176758,13.4798002243042,44.01131057739258,43.70737075805664,3.8206019401550293,15.936519622802734,127.29788208007812,27.897064208984375
2020-04-01,49.30307388305664,67.49730682373047,11.93104362487793,13.146238327026367,39.82450485229492,43.28303146362305,3.775864601135254,16.13158416748047,122.30205535888672,27.897064208984375
2020-04-02,49.68196487426758,69.08040618896484,11.98662281036377,13.51904296875,38.777801513671875,43.330177307128906,3.829549551010132,16.13158416748047,125.85678100585938,28.038673400878906
2020-04-03,49.72932434082031,71.95874786376953,12.097782135009766,13.612754821777344,37.78094482421875,44.556060791015625,3.936920166015625,16.073062896728516,128.93113708496094,28.369094848632812
2020-04-06,52.855167388916016,74.93304443359375,12.672102928161621,14.10597038269043,38.82764434814453,46.44203186035156,4.026394844055176,16.42417335510254,133.35055541992188,29.454769134521484
2020-04-07,54.56017303466797,76.5641098022461,12.857366561889648,14.559728622436523,40.02387619018555,47.52646255493164,4.035342693328857,16.81429672241211,132.00550842285156,30.021203994750977
2020-04-08,53.42350387573242,75.46073913574219,12.764734268188477,14.57945728302002,39.774662017822266,46.91352462768555,4.0532379150390625,16.892322540283203,131.6212158203125,30.021203994750977
2020-04-09,54.74961853027344,76.4681625366211,13.042631149291992,14.875386238098145,40.8712043762207,47.62076187133789,4.0532379150390625,16.97034454345703,132.48587036132812,30.446035385131836
2020-04-14,54.89170455932617,78.0032958984375,13.376108169555664,14.914843559265137,41.319793701171875,49.08238983154297,4.133765697479248,17.184913635253906,133.35055541992188,30.398832321166992
2020-04-15,54.4180908203125,78.86679077148438,13.35758113861084,14.283527374267578,40.47246170043945,48.89379119873047,4.097975730895996,16.775285720825195,131.71730041503906,30.16281509399414
2020-04-16,53.897117614746094,77.85936737060547,13.302002906799316,14.066513061523438,39.57529067993164,48.327999114990234,4.151661396026611,16.6972599029541,130.46835327148438,30.16281509399414
2020-04-17,55.03378677368164,78.19517517089844,13.32052993774414,14.441357612609863,39.37591552734375,48.37514877319336,4.20534610748291,16.911828994750977,131.6212158203125,30.446035385131836
2020-04-20,54.1339225769043,77.85936737060547,13.042631149291992,14.184885025024414,39.92418670654297,48.422298431396484,4.196398735046387,17.00935935974121,131.8133544921875,30.115612030029297
2020-04-21,52.66572189331055,77.90734100341797,12.746207237243652,13.7508544921875,39.02701950073242,47.62076187133789,4.14271354675293,16.56071662902832,128.739013671875,29.54917335510254
2020-04-22,53.470863342285156,78.48301696777344,12.672102928161621,13.711397171020508,38.72795867919922,48.327999114990234,4.20534610748291,16.404666900634766,128.45077514648438,29.265954971313477
2020-04-23,53.23405838012695,78.29113006591797,12.801787376403809,13.7508544921875,38.57843017578125,48.988094329833984,4.223241329193115,16.638742446899414,129.123291015625,29.501970291137695
2020-04-24,52.33419418334961,78.09922790527344,12.672102928161621,13.612754821777344,38.628273010253906,48.422298431396484,4.160608291625977,16.42417335510254,127.2018051147461,29.31315803527832
2020-04-27,52.855167388916016,79.05868530273438,12.89441967010498,13.948141098022461,39.37591552734375,48.75234603881836,4.20534610748291,16.794788360595703,128.739013671875,29.832393646240234
2020-04-28,53.944480895996094,79.77826690673828,12.968526840209961,13.987598419189453,39.82450485229492,48.846641540527344,4.241136074066162,17.048370361328125,130.3722686767578,29.974000930786133
